DataHora,Satelite,Pais,Estado,Municipio,Bioma,DiaSemChuva,Precipitacao,RiscoFogo,Latitude,Longitude,FRP
2020/12/12 17:30:00,AQUA_M-T,Brasil,AMAZONAS,BOA VISTA DO RAMOS,Amazônia,4.0,0.0,0.3,-3.122,-57.822,8.7
2020/12/12 17:30:00,AQUA_M-T,Brasil,AMAZONAS,BARREIRINHA,Amazônia,3.0,0.0,1.0,-2.815,-57.162,7.3
2020/12/12 17:30:00,AQUA_M-T,Brasil,AMAZONAS,MAUÉS,Amazônia,3.0,0.3,0.1,-3.722,-58.221,12.1
2020/12/12 17:30:00,AQUA_M-T,Brasil,AMAZONAS,BARREIRINHA,Amazônia,4.0,0.0,0.7,-2.883,-56.946,63.8
2020/12/12 17:30:00,AQUA_M-T,Brasil,AMAZONAS,BOA VISTA DO RAMOS,Amazônia,3.0,0.0,0.2,-3.174,-57.549,19.7
2020/12/12 17:30:00,AQUA_M-T,Brasil,AMAZONAS,PARINTINS,Amazônia,4.0,0.0,0.4,-2.49,-57.072,5.1
2020/12/13 18:10:00,AQUA_M-T,Brasil,AMAZONAS,LÁBREA,Amazônia,3.0,0.5,0.0,-9.047,-66.002,12.3
2020/12/13 18:10:00,AQUA_M-T,Brasil,AMAZONAS,CANUTAMA,Amazônia,2.0,0.4,0.0,-7.995,-63.943,11.4
2020/12/13 18:10:00,AQUA_M-T,Brasil,AMAZONAS,AMATURÁ,Amazônia,3.0,1.9,-999.0,-3.357,-67.981,9.3
2020/12/13 18:10:00,AQUA_M-T,Brasil,AMAZONAS,LÁBREA,Amazônia,3.0,0.5,0.1,-9.09,-66.027,6.8
2020/12/13 18:10:00,AQUA_M-T,Brasil,AMAZONAS,LÁBREA,Amazônia,3.0,0.1,0.0,-9.195,-65.822,6.4
2020/12/13 18:10:00,AQUA_M-T,Brasil,AMAZONAS,TONANTINS,Amazônia,3.0,3.9,0.0,-2.805,-67.652,5.8
2020/12/13 18:10:00,AQUA_M-T,Brasil,AMAZONAS,LÁBREA,Amazônia,2.0,0.7,0.0,-9.045,-66.054,8.5
2020/12/16 18:40:00,AQUA_M-T,Brasil,AMAZONAS,GUAJARÁ,Amazônia,3.0,0.8,0.1,-7.259,-72.444,125.1
2020/12/16 18:40:00,AQUA_M-T,Brasil,AMAZONAS,GUAJARÁ,Amazônia,3.0,0.8,0.1,-7.257,-72.431,47.7
2020/12/16 17:05:00,AQUA_M-T,Brasil,AMAZONAS,APUÍ,Amazônia,0.0,2.3,0.0,-6.585,-58.902,22.8
2020/12/14 17:15:00,AQUA_M-T,Brasil,AMAZONAS,AUTAZES,Amazônia,0.0,3.0,0.0,-4.291,-60.006,137.1
2020/12/14 17:15:00,AQUA_M-T,Brasil,AMAZONAS,CAREIRO,Amazônia,1.0,4.3,0.3,-3.391,-59.952,16.0
2020/12/14 17:15:00,AQUA_M-T,Brasil,AMAZONAS,CAREIRO,Amazônia,1.0,4.2,0.0,-3.389,-59.938,9.9
2020/12/20 18:15:00,AQUA_M-T,Brasil,AMAZONAS,LÁBREA,Amazônia,0.0,2.3,0.0,-9.15,-66.064,11.0
